Sociedad,Tipo de Compra,PO,ItemCode,Line PO,TrnspName,Codigo de cliente/proveedor,Tipo Producto,Max_FechPO,Max_FechIN,Avg_Q_PO,Sum_Q_EM,Diferencia en meses,Outlier
MP,Local,265702927,A19010000741,0,TERRE,P20603925662,Rec Impact c/Servicio,2026-04-06,2026-04-24,1.0,1.0,0.6,NO
MP,Local,265700535,A19010000741,3,TERRE,P20603925662,Rec Impact c/Servicio,2026-01-22,2026-02-01,2.0,2.0,0.3,NO
MP,Local,256804234,A19010000741,3,TERRE,P20603925662,Rec Impact c/Servicio,2025-05-22,2025-05-27,2.0,2.0,0.2,NO
MP,Local,246805474,A19010000741,1,TERRE,P20603925662,Rec Impact c/Servicio,2024-08-08,2024-08-20,2.0,2.0,0.4,NO
MP,Local,265702069,A19010000741,7,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-11,2026-03-26,1.0,1.0,0.5,NO
MP,Local,256806856,A19010000741,11,TERRE,P20603925662,Rec Impact c/Servicio,2025-08-19,2025-08-27,2.0,2.0,0.3,NO
MP,Local,234721788,A19010000741,2,TERRE,P20603925662,Rec Impact c/Servicio,2023-03-16,2023-04-24,1.0,1.0,1.3,SI
MP,Local,234724589,A19010000741,20,TERRE,P20603925662,Rec Impact c/Servicio,2023-07-07,2023-07-09,2.0,2.0,0.1,NO
MP,Local,265704282,A19010000742,2,TERRE,P20603925662,Rec Impact c/Servicio,2026-05-13,2026-05-25,2.0,2.0,0.4,NO
MP,Local,256805623,A19010000742,4,TERRE,P20603925662,Rec Impact c/Servicio,2025-07-04,2025-07-22,1.0,1.0,0.6,NO
MP,Local,246806516,A19010000742,6,TERRE,P20603925662,Rec Impact c/Servicio,2024-09-20,2024-09-27,1.0,1.0,0.2,NO
MP,Local,234721788,A19010000742,3,TERRE,P20603925662,Rec Impact c/Servicio,2023-03-16,2023-04-24,1.0,1.0,1.3,SI
MP,Local,265700003,A19010000742,5,TERRE,P20603925662,Rec Impact c/Servicio,2026-01-02,2026-01-13,1.0,1.0,0.4,NO
MP,Local,265702069,A19010000742,8,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-11,2026-03-26,1.0,1.0,0.5,NO
MP,Local,246804164,A19010000742,0,TERRE,P20603925662,Rec Impact c/Servicio,2024-06-11,2024-06-15,1.0,1.0,0.1,NO
MP,Local,246804164,A19010000742,4,TERRE,P20603925662,Rec Impact c/Servicio,2024-06-11,2024-06-26,1.0,1.0,0.5,NO
MP,Local,256804087,A19010000742,1,TERRE,P20603925662,Rec Impact c/Servicio,2025-05-19,2025-05-27,2.0,2.0,0.3,NO
MP,Local,265702927,A19010000742,13,TERRE,P20603925662,Rec Impact c/Servicio,2026-04-06,2026-04-24,1.0,1.0,0.6,NO
MP,Local,256800518,A19010000742,2,TERRE,P20603925662,Rec Impact c/Servicio,2025-01-20,2025-01-25,2.0,2.0,0.2,NO
MP,Local,246806516,A19010000742,7,TERRE,P20603925662,Rec Impact c/Servicio,2024-09-20,2024-09-27,1.0,1.0,0.2,NO
MP,Local,234724589,A19010000742,21,TERRE,P20603925662,Rec Impact c/Servicio,2023-07-07,2023-07-09,2.0,2.0,0.1,NO
MP,Local,256806856,A19010000742,12,TERRE,P20603925662,Rec Impact c/Servicio,2025-08-19,2025-08-27,2.0,2.0,0.3,NO
MP,Local,265702069,A19010000742,9,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-11,2026-03-26,1.0,1.0,0.5,NO
MP,Local,256802079,A19010000742,0,TERRE,P20603925662,Rec Impact c/Servicio,2025-03-17,2025-03-25,1.0,1.0,0.3,NO
MP,Local,265702377,A19010000742,9,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-20,2026-04-09,1.0,1.0,0.7,NO
MP,Local,246804836,A19010000742,2,TERRE,P20603925662,Rec Impact c/Servicio,2024-07-09,2024-07-24,1.0,1.0,0.5,NO
MP,Local,265701142,A19010000742,1,TERRE,P20603925662,Rec Impact c/Servicio,2026-02-09,2026-02-25,1.0,1.0,0.5,NO
MP,Local,265700535,A19010000742,4,TERRE,P20603925662,Rec Impact c/Servicio,2026-01-22,2026-02-01,1.0,1.0,0.3,NO
MP,Local,256808669,A19010000742,2,TERRE,P20603925662,Rec Impact c/Servicio,2025-10-15,2025-10-22,1.0,1.0,0.2,NO
MP,Local,234720366,A19010000742,4,TERRE,P20603925662,Rec Impact c/Servicio,2023-01-18,2023-01-18,1.0,1.0,0.0,NO
MP,Local,256804234,A19010000743,4,TERRE,P20603925662,Rec Impact c/Servicio,2025-05-22,2025-05-27,2.0,2.0,0.2,NO
MP,Local,265705445,A19010000743,1,TERRE,P20603925662,Rec Impact c/Servicio,2026-06-17,2026-06-25,1.0,1.0,0.3,NO
MP,Local,246806516,A19010000743,9,TERRE,P20603925662,Rec Impact c/Servicio,2024-09-20,2024-09-27,1.0,1.0,0.2,NO
MP,Local,256808669,A19010000743,3,TERRE,P20603925662,Rec Impact c/Servicio,2025-10-15,2025-10-22,1.0,1.0,0.2,NO
MP,Local,234724589,A19010000743,5,TERRE,P20603925662,Rec Impact c/Servicio,2023-07-07,2023-07-09,2.0,2.0,0.1,NO
MP,Local,246805474,A19010000743,2,TERRE,P20603925662,Rec Impact c/Servicio,2024-08-08,2024-08-20,1.0,1.0,0.4,NO
MP,Local,265700535,A19010000743,5,TERRE,P20603925662,Rec Impact c/Servicio,2026-01-22,2026-02-01,1.0,1.0,0.3,NO
MP,Local,265702069,A19010000743,10,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-11,2026-03-26,1.0,1.0,0.5,NO
MP,Local,265702377,A19010000743,10,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-20,2026-04-09,2.0,2.0,0.7,NO
MP,Local,234721787,A19010000743,7,TERRE,P20603925662,Rec Impact c/Servicio,2023-03-16,2023-04-25,2.0,2.0,1.3,SI
MP,Local,256806856,A19010000743,13,TERRE,P20603925662,Rec Impact c/Servicio,2025-08-19,2025-08-27,2.0,2.0,0.3,NO
MP,Local,246806516,A19010000743,8,TERRE,P20603925662,Rec Impact c/Servicio,2024-09-20,2024-09-27,1.0,1.0,0.2,NO
MP,Local,256800518,A19010000743,3,TERRE,P20603925662,Rec Impact c/Servicio,2025-01-20,2025-01-25,1.0,1.0,0.2,NO
MP,Local,265700535,A19010000744,6,TERRE,P20603925662,Rec Impact c/Servicio,2026-01-22,2026-02-01,1.0,1.0,0.3,NO
MP,Local,246801866,A19010000744,0,TERRE,P20603925662,Rec Impact c/Servicio,2024-03-12,2024-03-14,2.0,2.0,0.1,NO
MP,Local,265702069,A19010000744,11,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-11,2026-03-26,2.0,2.0,0.5,NO
MP,Local,246803957,A19010000744,8,TERRE,P20603925662,Rec Impact c/Servicio,2024-06-03,2024-06-04,2.0,2.0,0.0,NO
MP,Local,265702069,A19010000744,12,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-11,2026-03-26,1.0,1.0,0.5,NO
MP,Local,234721787,A19010000744,8,TERRE,P20603925662,Rec Impact c/Servicio,2023-03-16,2023-04-25,1.0,1.0,1.3,SI
MP,Local,246806516,A19010000744,10,TERRE,P20603925662,Rec Impact c/Servicio,2024-09-20,2024-09-27,2.0,2.0,0.2,NO
MP,Local,265702927,A19010000744,1,TERRE,P20603925662,Rec Impact c/Servicio,2026-04-06,2026-04-24,2.0,2.0,0.6,NO
MP,Local,256808669,A19010000744,4,TERRE,P20603925662,Rec Impact c/Servicio,2025-10-15,2025-10-22,1.0,1.0,0.2,NO
MP,Local,246804938,A19010000744,5,TERRE,P20603925662,Rec Impact c/Servicio,2024-07-15,2024-07-18,2.0,2.0,0.1,NO
MP,Local,234720366,A19010000744,5,TERRE,P20603925662,Rec Impact c/Servicio,2023-01-18,2023-01-18,1.0,1.0,0.0,NO
MP,Local,256806856,A19010000744,14,TERRE,P20603925662,Rec Impact c/Servicio,2025-08-19,2025-08-27,2.0,2.0,0.3,NO
MP,Local,256805623,A19010000744,5,TERRE,P20603925662,Rec Impact c/Servicio,2025-07-04,2025-07-22,1.0,1.0,0.6,NO
MP,Local,256804234,A19010000744,5,TERRE,P20603925662,Rec Impact c/Servicio,2025-05-22,2025-05-27,2.0,2.0,0.2,NO
MP,Local,256800518,A19010000744,4,TERRE,P20603925662,Rec Impact c/Servicio,2025-01-20,2025-01-25,2.0,2.0,0.2,NO
MP,Local,234724589,A19010000744,6,TERRE,P20603925662,Rec Impact c/Servicio,2023-07-07,2023-07-09,2.0,2.0,0.1,NO
MP,Local,265700003,A19010000744,6,TERRE,P20603925662,Rec Impact c/Servicio,2026-01-02,2026-01-13,1.0,1.0,0.4,NO
MP,Local,246801866,A19010000745,1,TERRE,P20603925662,Rec Impact c/Servicio,2024-03-12,2024-03-14,2.0,2.0,0.1,NO
MP,Local,265700535,A19010000745,7,TERRE,P20603925662,Rec Impact c/Servicio,2026-01-22,2026-02-01,1.0,1.0,0.3,NO
MP,Local,265702069,A19010000745,13,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-11,2026-03-26,1.0,1.0,0.5,NO
MP,Local,234724589,A19010000745,7,TERRE,P20603925662,Rec Impact c/Servicio,2023-07-07,2023-07-09,2.0,2.0,0.1,NO
MP,Local,256806856,A19010000745,15,TERRE,P20603925662,Rec Impact c/Servicio,2025-08-19,2025-08-27,2.0,2.0,0.3,NO
MP,Local,246804938,A19010000745,6,TERRE,P20603925662,Rec Impact c/Servicio,2024-07-15,2024-07-18,2.0,2.0,0.1,NO
MP,Local,234721787,A19010000745,9,TERRE,P20603925662,Rec Impact c/Servicio,2023-03-16,2023-04-25,1.0,1.0,1.3,SI
MP,Local,256804234,A19010000745,6,TERRE,P20603925662,Rec Impact c/Servicio,2025-05-22,2025-05-27,2.0,2.0,0.2,NO
MP,Local,256808669,A19010000745,5,TERRE,P20603925662,Rec Impact c/Servicio,2025-10-15,2025-10-22,1.0,1.0,0.2,NO
MP,Local,246806516,A19010000745,11,TERRE,P20603925662,Rec Impact c/Servicio,2024-09-20,2024-09-27,2.0,2.0,0.2,NO
MP,Local,256800518,A19010000745,5,TERRE,P20603925662,Rec Impact c/Servicio,2025-01-20,2025-01-25,2.0,2.0,0.2,NO
MP,Local,265705445,A19010000745,2,TERRE,P20603925662,Rec Impact c/Servicio,2026-06-17,2026-06-25,1.0,1.0,0.3,NO
MP,Local,265702377,A19010000745,11,TERRE,P20603925662,Rec Impact c/Servicio,2026-03-20,2026-04-09,2.0,2.0,0.7,SI
MP,Local,234720366,A19010000745,6,TERRE,P20603925662,Rec Impact c/Servicio,2023-01-18,2023-01-18,1.0,1.0,0.0,NO
MP,Local,246803957,A19010000745,9,TERRE,P20603925662,Rec Impact c/Servicio,2024-06-03,2024-06-04,2.0,2.0,0.0,NO
