"Codigo_SAP"	"Codigo_GET"	"Codigo_Barra"	"Categoria"	"Ferreteria"	"Marca"	"Descripcion"	"UM"	"Rotacion"	"Antiguedad"	"Costo S/."	"Costo_K_USD"	"Costo_M_USD"	"Precio de lista"	"Último precio de compra"	"Última moneda de compra"	"Última fecha de compra"	"Stock Total"	"Comprometido"	"En OV"	"En OF"	"En Transito"	"Linea de Negocio"	"ID_Rotacion"	"ID_Antiguedad"	"ID_Aprobacion_Planeamiento"	"IMPORTACIONES"	"CALLAO"	"CALLAO - PRODUCCION"	"CALLAO - RESEMIN"	"CALLAO - LA CHALACA"	"CALLAO - DEFECTUOSOS"	"CALLAO - RESERVADOS"	"CALLAO - EXHIBICION"	"LIMA - RANSA"	"LIMA - RANSA DEFECTUOSOS"	"TRANSITO"	"PIURA - KMMP"	"LAS BAMBAS"	"LIMA - BLENDING"	"PIURA - AG CHIRA"	"CHIMBOTE - CD"	"AREQUIPA - CD"	"ILO - CD"	"ILO - SOUTHERN"	"TRUJILLO - CD"	"TRUJILLO - LINEA"	"ANTAPACCAY"	"RESEMIN"	"COSAPI"	"ENTREGA EPPS"	"SETTING"	"CALLAO - SIN ROTACIÓN"	"TALLER"	"DROPSHIP"	"CALLAO - RECLAMOS"	"ELECTRÓNICA"	"FILTRACIÓN"	"FRIO"	"HERRAMIENTAS HIDRAÚLICAS"	"HIDRAÚLICA NAVAL"	"HIDRAÚLICA TERRESTRE"	"LUBRICACIÓN ESPECIAL"	"LUBRICACIÓN INDUSTRIAL"	"POSADA"	"PRE-DESPACHO"	"RECSOL"	"QUEMA"	"SISTEMA DE LUBRICACIÓN"	"LIMA - RANSA REPARACIONES"	"LIMA - RANSA RECLAMOS"	"TRANSMISIÓN DE POTENCIA"	"RELSA"	"LABORATORIO LUBRICACIÓN MINERÍA"	"LIMA - RANSA RESERVADOS"	"ILO - RESERVADOS"	"CALLAO-CONTROL"	"APM - CALLAO"	"PCGE"	"ILO-QUELLAVECO"	"UNICON JICAMARCA"	"PRE-INGRESO"	"UNICON YERBABUENA"	"AREQUIPA - RESERVA"	"AREQUIPA - EXHIBICIÓN"	"ATLAS HYDRAULICS"	"CHINALCO"	"PRE-INGRESO (LOCAL)"	"NUEVOS ALMACENES NO REGISTRADOS"
"A19010000803"	"9000672"	""	"Repuestos"	""	"BREVINI"	"SATELITE S300/../6/Z27M5"	"PZ"	"0"	"0"	"1118.9933"	"289.4"	"0"	"340.47"	"295.426"	"USD"	"2021-11-24"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000804"	"9000422"	""	"Repuestos"	""	"BREVINI"	"BRIDA INTERMEDIA E150/E150/../CC41"	"PZ"	"0"	"0"	"2138.31"	"557.87"	"0"	"885.96"	"582.485"	"USD"	"2024-03-25"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000805"	"34600624000"	""	"Repuestos"	""	"BREVINI"	"BRIDA CC41/IF175-IF145"	"PZ"	"0"	"0"	"597.585"	"161.815"	"0"	"247.6"	"162.785"	"USD"	"2024-03-25"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000806"	"2000108"	""	"Repuestos"	""	"BREVINI"	"ENGRANAJE CC41-3,5/00 CON EJE PIÑON"	"PZ"	"0"	"0"	"3192.15"	"896.62"	"0"	"1379.42"	"899.96"	"USD"	"2020-09-03"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000807"	"31301230100"	""	"Repuestos"	""	"BREVINI"	"EJE CC41/A27"	"PZ"	"0"	"0"	"1021.8"	"301.87"	"0"	"464.42"	"300.82"	"USD"	"2020-05-11"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000808"	"36313846400"	""	"Repuestos"	""	"BREVINI"	"ANILLO DE ENTRADA  CC41/IF175/H7/TO8"	"PZ"	"0"	"0"	"213.985"	"57.945"	"0"	"88.66"	"58.29"	"USD"	"2024-03-25"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000812"	"4000803"	""	"Repuestos"	""	"BREVINI"	"RODAMIENTO RNN 40/75,63/78 (RNN F-238900 S300/400)"	"PZ"	"0"	"0"	"808.49"	"218.9233"	"0"	"334.98"	"220.2367"	"USD"	"2024-03-25"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000813"	"41237900000"	""	"Repuestos"	""	"BREVINI"	"JUNTA TORICA 2-274 253,59X3,53"	"PZ"	"0"	"0"	"15.25"	"4.005"	"0"	"6.16"	"4.11"	"USD"	"2024-01-03"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000819"	"T-880 RINCOMPLETO"	""	"Equipos"	""	"THERMO KING EQUIPOS"	"EQUIPO REFRIGERACION T-880 R  SIN 66-7800 / 61-4525 / 98-8023"	"EQ"	"0"	"0"	"44114.36"	"0"	"0"	"0"	"44114.36"	"SOL"	"2019-02-06"	"0"	"0"	"0"	"0"	"0"	"FRIO"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000821"	"2010-053786S"	""	"Repuestos"	""	"REXROTH"	"SEAL KIT VITON M/O/E A2F/10/12/16"	"KT"	"0"	"0"	"192.1"	"49.76"	"0"	"93.89"	"49.76"	"USD"	"2023-10-25"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000823"	"2012-2021918S"	""	"Repuestos"	""	"REXROTH"	"PISTON W/PISTON RING 201100690 A2FM12"	"KT"	"0"	"0"	"188.9443"	"48.9457"	"0"	"92.35"	"48.9457"	"USD"	"2023-10-25"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000824"	"2010-444061S"	""	"Repuestos"	""	"REXROTH"	"RETAINING PLATE 201110710 A2FM12"	"PZ"	"0"	"0"	"320.09"	"82.92"	"0"	"156.45"	"82.92"	"USD"	"2023-10-25"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000825"	"2010-2603052S"	""	"Repuestos"	""	"REXROTH"	"M3X 9 TORX 10.9 MK NO.2.119 A2FM10-12-16"	"PZ"	"0"	"0"	"3.2143"	"0.8329"	"0"	"1.57"	"0.8329"	"USD"	"2023-10-25"	"0"	"0"	"0"	"0"	"0"	"HIDRAULI. COMPONENTE"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000826"	"41219000000"	"-"	"Repuestos"	""	"VULKAN"	"Junta torica 2-157 113,97X2.62"	"PZ"	"0"	"2"	"1.2"	"0.32"	"0.33"	"0.5"	"0.3267"	"USD"	"2024-03-25"	"1"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"2"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000827"	"1080288"	"-"	"Repuestos"	""	"VULKAN"	"RODAMIENTO DE BOLAS"	"PZ"	"0"	"0"	"3153.745"	"847.1"	"0"	"1650"	"856.695"	"USD"	"2024-05-10"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000828"	"414006700"	"-"	"Repuestos"	""	"VULKAN"	"VISOR DE NIVEL DE ACEITE DE BACKSTOP VULKAN"	"PZ"	"0"	"2"	"37.496"	"9.778"	"8.27"	"14.57"	"10.7"	"USD"	"2024-05-10"	"5"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"2"	"Y"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000829"	"1095853"	"-"	"Repuestos"	""	"VULKAN"	"RETENEDOR DE ACEITE - DN=480 X DN=520 X H=20 - R5 32.086 (VEDABRAS)"	"PZ"	"0"	"0"	"1185.28"	"314.49"	"0"	"443.83"	"315.305"	"USD"	"2024-05-10"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000830"	"1095756"	"-"	"Repuestos"	""	"VULKAN"	"ANILLO RASCADOR (VRING) A - DN=450 X DN=480 X H=25 - 18.098"	"PZ"	"0"	"0"	"269.72"	"71.57"	"0"	"99.71"	"74.955"	"USD"	"2024-05-10"	"0"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"0"	"Y"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000832"	"1095699"	"-"	"Repuestos"	""	"VULKAN"	"ANILLO O-RING-DN=620 X D1=6 - 12.478"	"PZ"	"0"	"2"	"133.055"	"35.535"	"36"	"48.88"	"35.69"	"USD"	"2024-06-12"	"2"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"2"	"Y"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"A19010000833"	"1095672"	"-"	"Repuestos"	""	"VULKAN"	"ANILLO O-RING-DN=419.3 X D1=5.7 - 12.363"	"PZ"	"0"	"2"	"207.635"	"55.145"	"51.71"	"91.14"	"47.5925"	"USD"	"2024-05-10"	"2"	"0"	"0"	"0"	"0"	"TRANSM. DE POTENCIA"	"0"	"2"	"Y"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
